ASN,Location (country),TOTAL bias (selected),rank,metric,asn,af,nbsamples,asn_name,cc
263359,BR,-0.64,,,,,,,
263458,BR,-0.64,,,,,,,
263473,BR,-0.64,,,,,,,
263494,BR,-0.64,,,,,,,
263594,BR,-0.64,,,,,,,
263618,BR,-0.64,,,,,,,
263635,BR,-0.64,,,,,,,
263636,BR,-0.64,,,,,,,
263676,BR,-0.64,,,,,,,
263688,CL,-0.64,,,,,,,
263857,BR,-0.64,,,,,,,
263931,BR,-0.64,,,,,,,
263942,BR,-0.64,,,,,,,
263943,BR,-0.64,,,,,,,
264032,BR,-0.64,,,,,,,
264043,BR,-0.64,,,,,,,
264164,BR,-0.64,,,,,,,
264167,BR,-0.64,,,,,,,
264174,BR,-0.64,,,,,,,
264178,BR,-0.64,,,,,,,
264205,BR,-0.64,,,,,,,
264360,BR,-0.64,,,,,,,
264368,BR,-0.64,,,,,,,
264377,BR,-0.64,,,,,,,
264425,BR,-0.64,,,,,,,
264433,BR,-0.64,,,,,,,
264475,BR,-0.64,,,,,,,
264503,BR,-0.64,,,,,,,
264540,BR,-0.64,,,,,,,
264553,BR,-0.64,,,,,,,
264574,BR,-0.64,,,,,,,
264578,BR,-0.64,,,,,,,
264586,BR,-0.64,,,,,,,
264587,BR,-0.64,,,,,,,
264591,BR,-0.64,,,,,,,
264886,BR,-0.64,,,,,,,
264901,BR,-0.64,,,,,,,
264909,BR,-0.64,,,,,,,
264916,BR,-0.64,,,,,,,
264919,BR,-0.64,,,,,,,
264970,BR,-0.64,,,,,,,
264981,BR,-0.64,,,,,,,
265004,BR,-0.64,,,,,,,
265014,BR,-0.64,,,,,,,
265085,BR,-0.64,,,,,,,
265092,BR,-0.64,,,,,,,
265119,BR,-0.64,,,,,,,
265128,BR,-0.64,,,,,,,
265129,BR,-0.64,,,,,,,
265162,BR,-0.64,,,,,,,
265166,BR,-0.64,,,,,,,
265184,BR,-0.64,682.0,ip_hops,265184.0,6,1141.0,HCNETi TELECOM,BR
265191,BR,-0.64,,,,,,,
265220,BR,-0.64,,,,,,,
265227,BR,-0.64,,,,,,,
265275,BR,-0.64,,,,,,,
265903,BR,-0.64,,,,,,,
265935,BR,-0.64,,,,,,,
265971,BR,-0.64,,,,,,,
266004,BR,-0.64,,,,,,,
266015,BR,-0.64,,,,,,,
266022,BR,-0.64,,,,,,,
266032,BR,-0.64,,,,,,,
266035,BR,-0.64,,,,,,,
266070,BR,-0.64,,,,,,,
266110,BR,-0.64,,,,,,,
266127,BR,-0.64,,,,,,,
266128,BR,-0.64,,,,,,,
266173,BR,-0.64,,,,,,,
266176,BR,-0.64,,,,,,,
266177,BR,-0.64,,,,,,,
266208,BR,-0.64,,,,,,,
266215,BR,-0.64,,,,,,,
266231,BR,-0.64,,,,,,,
266235,BR,-0.64,,,,,,,
266252,BR,-0.64,,,,,,,
266273,BR,-0.64,,,,,,,
266277,BR,-0.64,,,,,,,
266281,BR,-0.64,,,,,,,
266303,BR,-0.64,,,,,,,
266330,BR,-0.64,,,,,,,
266333,BR,-0.64,,,,,,,
266353,BR,-0.64,,,,,,,
266375,BR,-0.64,,,,,,,
266383,BR,-0.64,,,,,,,
266384,BR,-0.64,,,,,,,
266427,BR,-0.64,,,,,,,
266446,BR,-0.64,,,,,,,
266447,BR,-0.64,,,,,,,
266453,BR,-0.64,,,,,,,
266467,BR,-0.64,,,,,,,
266480,BR,-0.64,,,,,,,
266510,BR,-0.64,,,,,,,
266547,BR,-0.64,,,,,,,
266588,BR,-0.64,,,,,,,
266614,BR,-0.64,,,,,,,
266642,BR,-0.64,,,,,,,
266954,BR,-0.64,,,,,,,
266955,BR,-0.64,,,,,,,
266958,BR,-0.64,,,,,,,
266987,BR,-0.64,,,,,,,
267006,BR,-0.64,,,,,,,
267086,BR,-0.64,,,,,,,
267116,BR,-0.64,,,,,,,
267132,BR,-0.64,,,,,,,
267140,BR,-0.64,,,,,,,
267175,BR,-0.64,,,,,,,
267178,BR,-0.64,,,,,,,
267252,BR,-0.64,,,,,,,
267283,BR,-0.64,,,,,,,
267295,BR,-0.64,,,,,,,
267298,BR,-0.64,,,,,,,
267315,BR,-0.64,,,,,,,
267336,BR,-0.64,,,,,,,
267345,BR,-0.64,,,,,,,
267385,BR,-0.64,,,,,,,
267428,BR,-0.64,,,,,,,
267430,BR,-0.64,,,,,,,
267434,BR,-0.64,,,,,,,
267442,BR,-0.64,,,,,,,
267457,BR,-0.64,,,,,,,
267464,BR,-0.64,,,,,,,
267477,BR,-0.64,,,,,,,
267486,BR,-0.64,,,,,,,
267487,BR,-0.64,,,,,,,
267505,BR,-0.64,,,,,,,
267580,BR,-0.64,,,,,,,
267657,BR,-0.64,,,,,,,
267664,BR,-0.64,,,,,,,
267706,AR,-0.64,,,,,,,
5772,BR,-0.64,,,,,,,
267935,BR,-0.64,,,,,,,
267948,BR,-0.64,,,,,,,
267965,BR,-0.64,,,,,,,
267982,BR,-0.64,,,,,,,
267995,BR,-0.64,,,,,,,
268007,BR,-0.64,,,,,,,
268023,BR,-0.64,,,,,,,
268039,BR,-0.64,,,,,,,
268050,BR,-0.64,,,,,,,
268056,BR,-0.64,,,,,,,
268059,BR,-0.64,,,,,,,
268061,BR,-0.64,,,,,,,
268064,BR,-0.64,,,,,,,
268067,BR,-0.64,,,,,,,
268089,BR,-0.64,,,,,,,
268105,BR,-0.64,,,,,,,
268114,BR,-0.64,,,,,,,
268119,BR,-0.64,,,,,,,
268123,BR,-0.64,,,,,,,
268124,BR,-0.64,,,,,,,
268129,BR,-0.64,,,,,,,
268140,BR,-0.64,,,,,,,
268147,BR,-0.64,,,,,,,
268189,BR,-0.64,,,,,,,
268201,BR,-0.64,,,,,,,
268262,BR,-0.64,,,,,,,
268263,BR,-0.64,,,,,,,
268292,BR,-0.64,,,,,,,
268304,BR,-0.64,,,,,,,
268315,BR,-0.64,,,,,,,
268358,BR,-0.64,,,,,,,
268369,BR,-0.64,,,,,,,
268394,BR,-0.64,,,,,,,
268395,BR,-0.64,,,,,,,
268402,BR,-0.64,,,,,,,
268425,BR,-0.64,,,,,,,
268482,BR,-0.64,,,,,,,
268517,BR,-0.64,,,,,,,
268535,BR,-0.64,,,,,,,
268541,BR,-0.64,,,,,,,
268562,BR,-0.64,,,,,,,
268586,BR,-0.64,,,,,,,
268599,BR,-0.64,,,,,,,
268601,BR,-0.64,,,,,,,
268653,BR,-0.64,,,,,,,
268690,BR,-0.64,,,,,,,
268695,BR,-0.64,,,,,,,
268725,BR,-0.64,,,,,,,
268742,BR,-0.64,,,,,,,
268750,BR,-0.64,,,,,,,
268753,BR,-0.64,,,,,,,
268763,BR,-0.64,,,,,,,
268771,BR,-0.64,,,,,,,
268774,BR,-0.64,,,,,,,
268828,BR,-0.64,,,,,,,
268896,BR,-0.64,,,,,,,
268900,BR,-0.64,,,,,,,
268907,BR,-0.64,,,,,,,
268926,BR,-0.64,,,,,,,
268934,BR,-0.64,,,,,,,
268955,BR,-0.64,,,,,,,
268989,BR,-0.64,,,,,,,
268996,BR,-0.64,,,,,,,
269024,BR,-0.64,,,,,,,
269050,BR,-0.64,,,,,,,
269074,BR,-0.64,,,,,,,
269187,BR,-0.64,,,,,,,
269205,BR,-0.64,,,,,,,
269214,BR,-0.64,,,,,,,
269224,BR,-0.64,,,,,,,
269227,BR,-0.64,,,,,,,
269233,BR,-0.64,,,,,,,
269244,BR,-0.64,,,,,,,
269249,BR,-0.64,,,,,,,
269262,BR,-0.64,,,,,,,
269267,BR,-0.64,,,,,,,
269281,BR,-0.64,,,,,,,
269293,BR,-0.64,,,,,,,
269303,BR,-0.64,,,,,,,
269380,BR,-0.64,,,,,,,
269393,BR,-0.64,,,,,,,
269395,BR,-0.64,,,,,,,
269417,BR,-0.64,,,,,,,
269419,BR,-0.64,,,,,,,
7298,BR,-0.64,,,,,,,
269467,BR,-0.64,,,,,,,
269480,BR,-0.64,,,,,,,
269485,BR,-0.64,,,,,,,
269494,BR,-0.64,,,,,,,
269585,BR,-0.64,,,,,,,
269699,BR,-0.64,,,,,,,
269720,BR,-0.64,,,,,,,
269721,BR,-0.64,,,,,,,
270237,BR,-0.64,,,,,,,
270250,BR,-0.64,,,,,,,
270267,BR,-0.64,,,,,,,
270307,BR,-0.64,,,,,,,
270329,BR,-0.64,,,,,,,
270372,BR,-0.64,,,,,,,
270412,BR,-0.64,,,,,,,
270431,BR,-0.64,,,,,,,
270560,BR,-0.64,424.0,ip_hops,270560.0,6,866.0,Fort line servicos de telecomunicacoes Ltda,BR
270567,BR,-0.64,,,,,,,
270626,BR,-0.64,,,,,,,
270628,BR,-0.64,,,,,,,
270633,BR,-0.64,,,,,,,
270637,BR,-0.64,,,,,,,
270638,BR,-0.64,,,,,,,
270705,BR,-0.64,,,,,,,
270708,BR,-0.64,,,,,,,
270714,BR,-0.64,,,,,,,
270752,BR,-0.64,,,,,,,
270792,BR,-0.64,,,,,,,
270852,BR,-0.64,,,,,,,
270859,BR,-0.64,,,,,,,
270942,BR,-0.64,,,,,,,
270943,BR,-0.64,,,,,,,
270970,BR,-0.64,,,,,,,
271113,BR,-0.64,,,,,,,
271147,BR,-0.64,,,,,,,
271170,BR,-0.64,,,,,,,
271174,BR,-0.64,,,,,,,
271182,BR,-0.64,,,,,,,
271194,BR,-0.64,,,,,,,
271207,BR,-0.64,,,,,,,
271211,BR,-0.64,,,,,,,
262321,BR,-0.64,,,,,,,
262322,BR,-0.64,,,,,,,
271231,BR,-0.64,,,,,,,
271251,BR,-0.64,,,,,,,
271252,BR,-0.64,,,,,,,
271261,BR,-0.64,,,,,,,
271270,BR,-0.64,,,,,,,
271314,BR,-0.64,,,,,,,
271325,BR,-0.64,,,,,,,
271338,BR,-0.64,,,,,,,
271379,BR,-0.64,,,,,,,
271398,BR,-0.64,,,,,,,
262361,BR,-0.64,,,,,,,
271436,BR,-0.64,,,,,,,
271504,BR,-0.64,,,,,,,
271520,BR,-0.64,,,,,,,
271540,BR,-0.64,,,,,,,
271542,BR,-0.64,,,,,,,
271584,BR,-0.64,,,,,,,
262393,BR,-0.64,,,,,,,
271604,BR,-0.64,,,,,,,
262413,BR,-0.64,,,,,,,
262415,BR,-0.64,,,,,,,
262423,BR,-0.64,,,,,,,
262438,BR,-0.64,,,,,,,
262480,BR,-0.64,,,,,,,
10897,BR,-0.64,,,,,,,
262842,BR,-0.64,,,,,,,
262995,BR,-0.64,,,,,,,
263032,BR,-0.64,,,,,,,
263275,BR,-0.64,,,,,,,
263394,BR,-0.64,,,,,,,
263398,BR,-0.64,,,,,,,
14886,BR,-0.64,,,,,,,
263549,BR,-0.64,,,,,,,
263571,BR,-0.64,,,,,,,
263643,BR,-0.64,,,,,,,
263895,BR,-0.64,,,,,,,
263902,BR,-0.64,,,,,,,
263904,BR,-0.64,,,,,,,
263913,BR,-0.64,,,,,,,
263932,BR,-0.64,,,,,,,
263941,BR,-0.64,,,,,,,
17401,AR,-0.64,,,,,,,
263974,BR,-0.64,,,,,,,
264021,BR,-0.64,,,,,,,
264024,BR,-0.64,,,,,,,
264028,BR,-0.64,,,,,,,
264157,BR,-0.64,,,,,,,
18547,BR,-0.64,,,,,,,
264232,BR,-0.64,,,,,,,
264257,BR,-0.64,,,,,,,
264258,BR,-0.64,,,,,,,
18836,BR,-0.64,,,,,,,
264263,BR,-0.64,,,,,,,
264345,BR,-0.64,,,,,,,
264350,BR,-0.64,,,,,,,
264542,BR,-0.64,,,,,,,
264708,AR,-0.64,,,,,,,
264864,BR,-0.64,,,,,,,
264865,BR,-0.64,,,,,,,
22055,BR,-0.64,,,,,,,
264964,BR,-0.64,,,,,,,
264966,BR,-0.64,,,,,,,
264988,BR,-0.64,,,,,,,
265001,BR,-0.64,,,,,,,
265009,BR,-0.64,,,,,,,
265020,BR,-0.64,,,,,,,
265035,BR,-0.64,,,,,,,
265213,BR,-0.64,,,,,,,
265247,BR,-0.64,,,,,,,
265312,BR,-0.64,,,,,,,
265314,BR,-0.64,,,,,,,
265355,BR,-0.64,,,,,,,
265375,BR,-0.64,,,,,,,
265380,BR,-0.64,,,,,,,
265384,BR,-0.64,,,,,,,
265401,BR,-0.64,,,,,,,
265408,BR,-0.64,,,,,,,
265470,BR,-0.64,,,,,,,
26598,BR,-0.64,,,,,,,
265893,BR,-0.64,,,,,,,
265990,BR,-0.64,,,,,,,
27746,CL,-0.64,,,,,,,
266045,BR,-0.64,,,,,,,
266067,BR,-0.64,,,,,,,
266095,BR,-0.64,,,,,,,
266102,BR,-0.64,,,,,,,
28162,BR,-0.64,,,,,,,
28180,BR,-0.64,,,,,,,
28203,BR,-0.64,,,,,,,
28239,BR,-0.64,,,,,,,
28243,BR,-0.64,,,,,,,
28248,BR,-0.64,,,,,,,
28261,BR,-0.64,,,,,,,
28269,BR,-0.64,,,,,,,
28319,CL,-0.64,,,,,,,
28616,BR,-0.64,,,,,,,
266203,BR,-0.64,,,,,,,
28660,BR,-0.64,,,,,,,
28664,BR,-0.64,,,,,,,
266280,BR,-0.64,,,,,,,
266285,BR,-0.64,,,,,,,
266297,BR,-0.64,,,,,,,
266316,BR,-0.64,,,,,,,
266386,BR,-0.64,,,,,,,
266403,BR,-0.64,,,,,,,
266431,BR,-0.64,,,,,,,
266478,BR,-0.64,,,,,,,
266522,BR,-0.64,,,,,,,
266528,BR,-0.64,,,,,,,
266596,BR,-0.64,,,,,,,
266617,BR,-0.64,,,,,,,
266682,AR,-0.64,,,,,,,
266917,BR,-0.64,,,,,,,
266918,BR,-0.64,,,,,,,
266936,BR,-0.64,,,,,,,
266939,BR,-0.64,,,,,,,
266940,BR,-0.64,,,,,,,
266956,BR,-0.64,,,,,,,
266963,BR,-0.64,,,,,,,
266964,BR,-0.64,,,,,,,
266995,BR,-0.64,,,,,,,
267160,BR,-0.64,,,,,,,
267208,BR,-0.64,,,,,,,
267223,BR,-0.64,,,,,,,
267225,BR,-0.64,,,,,,,
267545,BR,-0.64,,,,,,,
267608,BR,-0.64,,,,,,,
267671,BR,-0.64,,,,,,,
267672,BR,-0.64,,,,,,,
267703,AR,-0.64,,,,,,,
268194,BR,-0.64,,,,,,,
268245,BR,-0.64,,,,,,,
268252,BR,-0.64,,,,,,,
268271,BR,-0.64,,,,,,,
268334,BR,-0.64,,,,,,,
268434,BR,-0.64,,,,,,,
268439,BR,-0.64,,,,,,,
268445,BR,-0.64,475.0,ip_hops,268445.0,6,1164.0,FASTNET BRASIL,BR
268448,BR,-0.64,,,,,,,
268472,BR,-0.64,,,,,,,
268596,BR,-0.64,,,,,,,
268618,BR,-0.64,,,,,,,
268626,BR,-0.64,,,,,,,
268630,BR,-0.64,,,,,,,
268674,BR,-0.64,,,,,,,
268703,BR,-0.64,,,,,,,
268719,BR,-0.64,,,,,,,
268831,BR,-0.64,,,,,,,
268871,BR,-0.64,,,,,,,
268911,BR,-0.64,,,,,,,
268937,BR,-0.64,,,,,,,
269016,BR,-0.64,,,,,,,
269021,BR,-0.64,,,,,,,
269041,BR,-0.64,,,,,,,
269087,BR,-0.64,,,,,,,
269114,BR,-0.64,,,,,,,
269144,BR,-0.64,,,,,,,
269153,BR,-0.64,,,,,,,
269159,BR,-0.64,,,,,,,
269166,BR,-0.64,,,,,,,
269172,BR,-0.64,,,,,,,
269189,BR,-0.64,,,,,,,
269195,BR,-0.64,,,,,,,
269198,BR,-0.64,,,,,,,
269225,BR,-0.64,,,,,,,
269291,BR,-0.64,,,,,,,
269320,BR,-0.64,,,,,,,
269327,BR,-0.64,,,,,,,
262281,BR,-0.64,,,,,,,
269409,BR,-0.64,,,,,,,
269569,BR,-0.64,,,,,,,
269635,BR,-0.64,,,,,,,
269691,BR,-0.64,,,,,,,
270270,BR,-0.64,,,,,,,
270296,BR,-0.64,,,,,,,
270356,BR,-0.64,,,,,,,
270363,BR,-0.64,,,,,,,
270371,BR,-0.64,,,,,,,
270416,BR,-0.64,,,,,,,
270433,BR,-0.64,,,,,,,
270439,BR,-0.64,,,,,,,
270444,BR,-0.64,,,,,,,
270448,BR,-0.64,,,,,,,
270452,BR,-0.64,,,,,,,
270456,BR,-0.64,,,,,,,
270522,BR,-0.64,,,,,,,
270535,BR,-0.64,,,,,,,
270549,BR,-0.64,,,,,,,
270562,BR,-0.64,,,,,,,
270571,BR,-0.64,,,,,,,
270576,BR,-0.64,,,,,,,
270588,BR,-0.64,,,,,,,
270601,BR,-0.64,,,,,,,
270603,BR,-0.64,,,,,,,
270611,BR,-0.64,,,,,,,
270613,BR,-0.64,,,,,,,
270656,BR,-0.64,,,,,,,
270657,BR,-0.64,,,,,,,
270711,BR,-0.64,,,,,,,
270733,BR,-0.64,,,,,,,
270737,BR,-0.64,,,,,,,
270787,BR,-0.64,,,,,,,
270801,BR,-0.64,,,,,,,
270847,BR,-0.64,,,,,,,
270858,BR,-0.64,,,,,,,
270882,BR,-0.64,,,,,,,
270917,BR,-0.64,,,,,,,
270936,BR,-0.64,,,,,,,
270938,BR,-0.64,,,,,,,
52498,AR,-0.64,,,,,,,
52525,BR,-0.64,,,,,,,
52602,BR,-0.64,,,,,,,
52647,BR,-0.64,,,,,,,
52673,BR,-0.64,,,,,,,
52679,BR,-0.64,,,,,,,
52704,BR,-0.64,,,,,,,
52727,BR,-0.64,,,,,,,
52757,BR,-0.64,,,,,,,
52787,BR,-0.64,,,,,,,
52790,BR,-0.64,,,,,,,
52793,BR,-0.64,,,,,,,
52798,BR,-0.64,,,,,,,
52808,BR,-0.64,,,,,,,
271020,BR,-0.64,,,,,,,
271021,BR,-0.64,,,,,,,
271032,BR,-0.64,,,,,,,
52913,BR,-0.64,,,,,,,
52948,BR,-0.64,,,,,,,
53007,BR,-0.64,,,,,,,
53039,BR,-0.64,,,,,,,
53041,BR,-0.64,,,,,,,
53083,BR,-0.64,,,,,,,
271078,BR,-0.64,,,,,,,
53235,BR,-0.64,,,,,,,
53236,BR,-0.64,,,,,,,
53241,BR,-0.64,,,,,,,
271118,BR,-0.64,,,,,,,
271120,BR,-0.64,,,,,,,
271152,BR,-0.64,,,,,,,
271175,BR,-0.64,,,,,,,
271216,BR,-0.64,,,,,,,
271223,BR,-0.64,,,,,,,
271287,BR,-0.64,,,,,,,
271308,BR,-0.64,,,,,,,
271356,BR,-0.64,,,,,,,
271370,BR,-0.64,,,,,,,
271385,BR,-0.64,,,,,,,
271422,BR,-0.64,,,,,,,
271428,BR,-0.64,,,,,,,
271457,BR,-0.64,,,,,,,
271464,BR,-0.64,,,,,,,
271465,BR,-0.64,,,,,,,
271471,BR,-0.64,,,,,,,
271493,BR,-0.64,,,,,,,
271494,BR,-0.64,,,,,,,
61648,BR,-0.64,,,,,,,
61658,BR,-0.64,,,,,,,
61667,BR,-0.64,,,,,,,
61697,BR,-0.64,,,,,,,
61707,BR,-0.64,,,,,,,
61713,BR,-0.64,,,,,,,
61720,BR,-0.64,,,,,,,
61738,BR,-0.64,,,,,,,
61746,BR,-0.64,,,,,,,
61759,BR,-0.64,,,,,,,
61788,BR,-0.64,,,,,,,
61790,BR,-0.64,,,,,,,
61793,BR,-0.64,,,,,,,
61801,BR,-0.64,,,,,,,
61819,BR,-0.64,,,,,,,
61825,BR,-0.64,,,,,,,
61830,BR,-0.64,,,,,,,
61846,BR,-0.64,,,,,,,
61870,BR,-0.64,,,,,,,
61894,BR,-0.64,,,,,,,
61895,BR,-0.64,,,,,,,
61911,BR,-0.64,,,,,,,
265858,CL,-0.6399999999999999,,,,,,,
266776,CL,-0.6399999999999999,,,,,,,
266891,CL,-0.6399999999999999,,,,,,,
262781,BR,-0.6300000000000001,,,,,,,
262792,BR,-0.6300000000000001,,,,,,,
264210,BR,-0.6300000000000001,,,,,,,
264422,BR,-0.6300000000000001,,,,,,,
264541,BR,-0.6300000000000001,,,,,,,
265226,BR,-0.6300000000000001,,,,,,,
265254,BR,-0.6300000000000001,,,,,,,
265944,BR,-0.6300000000000001,,,,,,,
266036,BR,-0.6300000000000001,,,,,,,
266092,BR,-0.6300000000000001,,,,,,,
266190,BR,-0.6300000000000001,,,,,,,
266300,BR,-0.6300000000000001,,,,,,,
266621,BR,-0.6300000000000001,,,,,,,
267010,BR,-0.6300000000000001,,,,,,,
267157,BR,-0.6300000000000001,,,,,,,
267439,BR,-0.6300000000000001,,,,,,,
267998,BR,-0.6300000000000001,,,,,,,
268112,BR,-0.6300000000000001,,,,,,,
268295,BR,-0.6300000000000001,,,,,,,
268622,BR,-0.6300000000000001,,,,,,,
268647,BR,-0.6300000000000001,,,,,,,
268665,BR,-0.6300000000000001,,,,,,,
268711,BR,-0.6300000000000001,,,,,,,
268730,BR,-0.6300000000000001,,,,,,,
268842,BR,-0.6300000000000001,,,,,,,
268973,BR,-0.6300000000000001,,,,,,,
269038,BR,-0.6300000000000001,,,,,,,
269278,BR,-0.6300000000000001,,,,,,,
270473,BR,-0.6300000000000001,,,,,,,
270993,BR,-0.6300000000000001,,,,,,,
271199,BR,-0.6300000000000001,,,,,,,
271205,BR,-0.6300000000000001,,,,,,,
271339,BR,-0.6300000000000001,,,,,,,
263007,BR,-0.6300000000000001,,,,,,,
263393,BR,-0.6300000000000001,,,,,,,
263412,BR,-0.6300000000000001,,,,,,,
21911,BR,-0.6300000000000001,,,,,,,
28183,BR,-0.6300000000000001,621.0,ip_hops,28183.0,6,921.0,MICRON LINE SERVICOS DE INFORMATICA LTDA - ME,BR
28194,BR,-0.6300000000000001,,,,,,,
28336,BR,-0.6300000000000001,,,,,,,
266398,BR,-0.6300000000000001,,,,,,,
266523,BR,-0.6300000000000001,,,,,,,
266649,BR,-0.6300000000000001,,,,,,,
267226,BR,-0.6300000000000001,,,,,,,
267601,BR,-0.6300000000000001,,,,,,,
268326,BR,-0.6300000000000001,,,,,,,
268463,BR,-0.6300000000000001,,,,,,,
268921,BR,-0.6300000000000001,,,,,,,
269448,BR,-0.6300000000000001,,,,,,,
269639,BR,-0.6300000000000001,,,,,,,
269805,EC,-0.6300000000000001,,,,,,,
270286,BR,-0.6300000000000001,,,,,,,
270355,BR,-0.6300000000000001,,,,,,,
270511,BR,-0.6300000000000001,,,,,,,
270819,BR,-0.6300000000000001,,,,,,,
53153,BR,-0.6300000000000001,344.0,ip_hops,53153.0,6,969.0,CINTE Telecom Comercio e Servicos Ltda.,BR
271165,BR,-0.6300000000000001,,,,,,,
271206,BR,-0.6300000000000001,,,,,,,
271220,BR,-0.6300000000000001,,,,,,,
271497,BR,-0.6300000000000001,,,,,,,
61592,BR,-0.6300000000000001,,,,,,,
61645,BR,-0.6300000000000001,,,,,,,
61828,BR,-0.6300000000000001,,,,,,,
262230,AR,-0.63,,,,,,,
262637,BR,-0.63,,,,,,,
262650,BR,-0.63,,,,,,,
262719,BR,-0.63,,,,,,,
262889,BR,-0.63,,,,,,,
263020,BR,-0.63,,,,,,,
263110,BR,-0.63,,,,,,,
263219,AR,-0.63,,,,,,,
263321,BR,-0.63,,,,,,,
263333,BR,-0.63,,,,,,,
263464,BR,-0.63,,,,,,,
263778,AR,-0.63,,,,,,,
263815,AR,-0.63,,,,,,,
264309,BR,-0.63,,,,,,,
264440,BR,-0.63,,,,,,,
264490,BR,-0.63,,,,,,,
264509,BR,-0.63,,,,,,,
264536,BR,-0.63,,,,,,,
265099,BR,-0.63,,,,,,,
265912,BR,-0.63,,,,,,,
266735,AR,-0.63,,,,,,,
267055,BR,-0.63,,,,,,,
267102,BR,-0.63,,,,,,,
267195,BR,-0.63,,,,,,,
267640,BR,-0.63,,,,,,,
268146,BR,-0.63,,,,,,,
268966,BR,-0.63,,,,,,,
270271,BR,-0.63,,,,,,,
270333,BR,-0.63,,,,,,,
270749,BR,-0.63,807.0,ip_hops,270749.0,6,1347.0,VTI PROVEDOR DE INTERNET E SUP DE INFORMATICA ME,BR
262388,BR,-0.63,,,,,,,
271751,BR,-0.63,,,,,,,
271842,PE,-0.63,,,,,,,
262512,BR,-0.63,,,,,,,
272458,BR,-0.63,,,,,,,
262856,BR,-0.63,,,,,,,
263006,BR,-0.63,,,,,,,
263058,BR,-0.63,,,,,,,
263578,BR,-0.63,,,,,,,
263757,AR,-0.63,,,,,,,
263776,AR,-0.63,,,,,,,
264254,BR,-0.63,,,,,,,
264255,BR,-0.63,,,,,,,
264265,BR,-0.63,,,,,,,
20044,BR,-0.63,,,,,,,
20116,BR,-0.63,,,,,,,
21741,BR,-0.63,,,,,,,
265989,BR,-0.63,,,,,,,
27740,EC,-0.63,313.0,ip_hops,27740.0,6,1148.0,NEW ACCESS S.A.,EC
28023,AR,-0.63,,,,,,,
28144,BR,-0.63,,,,,,,
28196,BR,-0.63,,,,,,,
28235,BR,-0.63,,,,,,,
28236,BR,-0.63,,,,,,,
28332,BR,-0.63,,,,,,,
28662,BR,-0.63,,,,,,,
266650,BR,-0.63,,,,,,,
268467,BR,-0.63,,,,,,,
268593,BR,-0.63,,,,,,,
269043,BR,-0.63,,,,,,,
269228,BR,-0.63,,,,,,,
270399,BR,-0.63,,,,,,,
270776,BR,-0.63,,,,,,,
52401,AR,-0.63,,,,,,,
271042,BR,-0.63,,,,,,,
53018,BR,-0.63,484.0,ip_hops,53018.0,6,859.0,Viana & Viana Comunicacao LTDA-ME,BR
53060,BR,-0.63,,,,,,,
53141,BR,-0.63,,,,,,,
271365,BR,-0.63,,,,,,,
271478,BR,-0.63,,,,,,,
271515,BR,-0.63,,,,,,,
61753,BR,-0.63,,,,,,,
61756,BR,-0.63,,,,,,,
262706,BR,-0.6200000000000001,1144.0,ip_hops,262706.0,4,1816.0,Ultranet Telecomunicacoes Ltda,BR
263143,BR,-0.6200000000000001,,,,,,,
264582,BR,-0.6200000000000001,,,,,,,
264930,BR,-0.6200000000000001,,,,,,,
266219,BR,-0.6200000000000001,,,,,,,
266247,BR,-0.6200000000000001,1333.0,ip_hops,266247.0,6,1058.0,ISPCORP Solucoes Digitais Corporativas Ltda.,BR
266296,BR,-0.6200000000000001,,,,,,,
266570,BR,-0.6200000000000001,,,,,,,
267478,BR,-0.6200000000000001,,,,,,,
267637,BR,-0.6200000000000001,,,,,,,
270240,BR,-0.6200000000000001,,,,,,,
270370,BR,-0.6200000000000001,,,,,,,
271110,BR,-0.6200000000000001,,,,,,,
271204,BR,-0.6200000000000001,,,,,,,
271562,BR,-0.6200000000000001,,,,,,,
262412,BR,-0.6200000000000001,,,,,,,
263563,BR,-0.6200000000000001,,,,,,,
263840,BR,-0.6200000000000001,,,,,,,
267606,BR,-0.6200000000000001,,,,,,,
268387,BR,-0.6200000000000001,,,,,,,
269391,BR,-0.6200000000000001,,,,,,,
270512,BR,-0.6200000000000001,,,,,,,
270631,BR,-0.6200000000000001,,,,,,,
270783,BR,-0.6200000000000001,,,,,,,
52764,BR,-0.6200000000000001,,,,,,,
271022,BR,-0.6200000000000001,,,,,,,
53082,BR,-0.6200000000000001,,,,,,,
271414,BR,-0.6200000000000001,,,,,,,
61598,BR,-0.6200000000000001,,,,,,,
61686,BR,-0.6200000000000001,,,,,,,
61823,BR,-0.6200000000000001,,,,,,,
262463,BR,-0.62,,,,,,,
262491,BR,-0.62,,,,,,,
262672,BR,-0.62,,,,,,,
262745,BR,-0.62,,,,,,,
262888,BR,-0.62,,,,,,,
263040,BR,-0.62,,,,,,,
263062,BR,-0.62,,,,,,,
263098,BR,-0.62,,,,,,,
263173,CL,-0.62,,,,,,,
263326,BR,-0.62,,,,,,,
263329,BR,-0.62,,,,,,,
263443,BR,-0.62,,,,,,,
263509,BR,-0.62,,,,,,,
263929,BR,-0.62,,,,,,,
264196,BR,-0.62,,,,,,,
264246,BR,-0.62,,,,,,,
264384,BR,-0.62,,,,,,,
264416,BR,-0.62,,,,,,,
264740,AR,-0.62,,,,,,,
264929,BR,-0.62,,,,,,,
