ASN,Location bias,Network size bias,Topology bias,IXP related bias,Network type bias,RIR region,Customer cone (#ASNs),Customer cone (#prefixes),Location (country),#neighbors (total),Scope (PeeringDB),Network type (PeeringDB),Peering policy (PeeringDB),#IXPs (PeeringDB),#facilities (PeeringDB),is_in_peeringDB,is_ris_peer_v4,is_ris_peer_v6,is_routeviews_peer,TOTAL bias (selected)
267338,-0.46,-0.12,-0.07,0,-0.01,LACNIC,1,1,BR,1,,,,,,0,,,,-0.6600000000000001
267957,-0.46,-0.09,-0.07,-0.19,-0.04,LACNIC,1,1,BR,1,Global,Cable/DSL/ISP,Open,1,0,1,,,,-0.6600000000000001
272221,-0.46,-0.1,-0.04,0.1,-0.06,LACNIC,2,12,BR,3,Regional,Cable/DSL/ISP,Selective,1,0,1,,,,-0.6600000000000001
269530,-0.46,-0.09,-0.07,-0.19,-0.04,LACNIC,1,3,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6600000000000001
270670,-0.46,-0.09,-0.07,-0.19,-0.04,LACNIC,1,3,BR,1,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6600000000000001
270928,-0.46,-0.1,-0.04,0.1,-0.06,LACNIC,2,9,BR,9,Regional,Cable/DSL/ISP,Selective,1,0,1,,,,-0.6600000000000001
52980,-0.46,0.04,0.04,0.1,-0.28,LACNIC,7,113,BR,11,Not Disclosed,Not Disclosed,Selective,1,0,1,,,,-0.6600000000000001
61575,-0.46,-0.12,-0.07,0,-0.01,LACNIC,2,1,BR,2,,,,,,0,,,,-0.6600000000000001
262268,-0.46,-0.05,-0.02,-0.12,-0.13,LACNIC,1,13,BR,80,South America,Cable/DSL/ISP,Open,2,0,1,,,,-0.66
262566,-0.46,-0.05,0,-0.09,-0.15,LACNIC,1,9,BR,7,South America,NSP,Open,3,0,1,,,,-0.66
262568,-0.46,-0.05,-0.12,-0.19,-0.03,LACNIC,1,6,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.66
262610,-0.46,-0.04,0,-0.19,-0.16,LACNIC,1,31,BR,10,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.66
262644,-0.46,-0.09,-0.12,-0.19,0.01,LACNIC,1,2,BR,2,Regional,Cable/DSL/ISP,Open,0,1,1,,,,-0.66
262900,-0.46,0.04,0,-0.09,-0.24,LACNIC,8,74,BR,16,South America,Cable/DSL/ISP,Open,5,0,1,,,,-0.66
263165,-0.46,0.02,0.06,-0.19,-0.28,LACNIC,4,29,BR,9,Not Disclosed,Not Disclosed,Open,1,0,1,,,,-0.66
263627,-0.46,0.04,-0.09,-0.19,-0.15,LACNIC,4,25,BR,4,Regional,Not Disclosed,Open,0,0,1,,,,-0.66
264216,-0.46,0.02,0.06,-0.19,-0.28,LACNIC,5,65,BR,10,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.66
264223,-0.46,-0.04,-0.04,-0.19,-0.12,LACNIC,2,15,BR,13,South America,Cable/DSL/ISP,Open,1,1,1,,,,-0.66
264329,-0.46,0.05,0.03,-0.19,-0.28,LACNIC,18,109,BR,12,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.66
264500,-0.46,0.02,0.06,-0.19,-0.28,LACNIC,7,25,BR,15,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.66
264589,-0.46,0.02,0.06,-0.19,-0.28,LACNIC,4,24,BR,16,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.66
264685,-0.25,-0.04,-0.09,-0.19,-0.28,LACNIC,2,17,AR,3,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.66
265792,-0.25,-0.05,-0.09,-0.19,-0.27,LACNIC,1,5,AR,3,Regional,Not Disclosed,Open,0,0,1,,,,-0.66
266009,-0.46,-0.02,-0.04,-0.09,-0.14,LACNIC,3,5,BR,15,South America,Cable/DSL/ISP,Open,3,0,1,,,,-0.66
267405,-0.46,-0.05,-0.12,-0.19,-0.03,LACNIC,1,5,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.66
267561,-0.46,-0.09,-0.12,-0.19,0.01,LACNIC,1,3,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.66
267993,-0.46,-0.05,0,-0.19,-0.15,LACNIC,1,7,BR,10,South America,NSP,Open,0,0,1,,,,-0.66
268081,-0.46,-0.05,-0.03,-0.19,-0.12,LACNIC,2,13,BR,4,Global,Network Services,Open,0,0,1,,,,-0.66
268200,-0.46,0.05,0.03,-0.19,-0.28,LACNIC,22,153,BR,22,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.66
268248,-0.46,0.02,-0.09,-0.19,-0.13,LACNIC,5,19,BR,5,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.66
269319,-0.46,-0.05,-0.12,-0.19,-0.03,LACNIC,1,5,BR,2,Global,Cable/DSL/ISP,Open,0,0,1,,,,-0.66
271102,-0.46,-0.05,-0.12,-0.19,-0.03,LACNIC,1,5,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.66
271437,-0.46,-0.18,-0.04,-0.19,0.02,LACNIC,1,1,BR,7,Global,Content,Open,1,1,1,,,,-0.66
271565,-0.46,-0.1,-0.09,0,-0.01,LACNIC,2,5,BR,3,,,,,,0,,,,-0.66
271571,-0.46,-0.07,-0.09,-0.19,-0.04,LACNIC,2,28,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.66
271589,-0.46,-0.1,-0.09,0,-0.01,LACNIC,2,5,BR,3,,,,,,0,,,,-0.66
271650,-0.46,-0.07,-0.12,0,-0.01,LACNIC,1,3,BR,2,,,,,,0,,,,-0.66
271753,-0.46,-0.1,-0.09,0,-0.01,LACNIC,2,7,BR,3,,,,,,0,,,,-0.66
262501,-0.46,-0.05,-0.04,0.1,-0.11,LACNIC,1,5,BR,8,South America,Content,Selective,1,1,1,,,,-0.66
272163,-0.46,-0.1,-0.09,0,-0.01,LACNIC,2,4,BR,3,,,,,,0,,,,-0.66
272243,-0.46,-0.1,-0.09,0,-0.01,LACNIC,2,4,BR,3,,,,,,0,,,,-0.66
272252,-0.46,-0.1,-0.09,0,-0.01,LACNIC,2,4,BR,3,,,,,,0,,,,-0.66
272461,-0.46,-0.1,-0.09,0,-0.01,LACNIC,2,4,BR,3,,,,,,0,,,,-0.66
272481,-0.46,-0.1,-0.09,0,-0.01,LACNIC,2,10,BR,3,,,,,,0,,,,-0.66
272558,-0.46,-0.1,-0.09,0,-0.01,LACNIC,2,7,BR,3,,,,,,0,,,,-0.66
11271,-0.46,0.06,0.02,-0.12,-0.28,LACNIC,10,250,BR,9,Not Disclosed,Not Disclosed,,0,0,1,,,,-0.66
264023,-0.46,-0.05,-0.03,-0.19,-0.12,LACNIC,1,6,BR,3,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.66
264390,-0.46,-0.05,-0.12,-0.19,-0.03,LACNIC,1,8,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.66
28267,-0.46,0,-0.01,-0.12,-0.19,LACNIC,1,28,BR,5,South America,Cable/DSL/ISP,Open,2,1,1,,,,-0.66
28361,-0.46,-0.05,-0.04,-0.09,-0.11,LACNIC,2,11,BR,9,Regional,Not Disclosed,Open,3,0,1,,,,-0.66
266831,-0.24,-0.05,-0.09,-0.19,-0.28,LACNIC,2,8,PY,3,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.66
266961,-0.46,-0.02,0.01,-0.19,-0.19,LACNIC,3,13,BR,32,South America,Cable/DSL/ISP,Open,1,1,1,,,,-0.66
267623,-0.46,-0.18,0,-0.19,-0.02,LACNIC,1,1,BR,7,Regional,Content,Open,1,1,1,,,,-0.66
268242,-0.46,-0.1,-0.09,0,-0.01,LACNIC,2,4,BR,3,,,,,,0,,,,-0.66
269295,-0.46,-0.05,-0.12,-0.19,-0.03,LACNIC,1,5,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.66
270596,-0.46,0.02,0.06,-0.12,-0.28,LACNIC,11,46,BR,13,Not Disclosed,Not Disclosed,,0,0,1,,,,-0.66
270812,-0.46,-0.05,-0.12,-0.19,-0.03,LACNIC,1,6,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.66
270820,-0.46,-0.02,0.02,-0.12,-0.2,LACNIC,2,20,BR,10,South America,Cable/DSL/ISP,Open,2,0,1,,,,-0.66
52274,-0.23,-0.18,-0.12,-0.19,-0.13,LACNIC,1,2,EC,2,Not Disclosed,Non-Profit,Open,1,0,1,,,,-0.66
270930,-0.46,-0.05,-0.12,-0.19,-0.03,LACNIC,1,5,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.66
52544,-0.46,0,-0.04,-0.19,-0.16,LACNIC,1,19,BR,10,South America,Cable/DSL/ISP,Open,0,0,1,,,,-0.66
52626,-0.46,-0.02,-0.03,-0.19,-0.15,LACNIC,1,22,BR,4,South America,Cable/DSL/ISP,Open,0,0,1,,,,-0.66
52814,-0.46,-0.04,0.04,-0.19,-0.2,LACNIC,1,15,BR,78,South America,Cable/DSL/ISP,Open,1,1,1,1,1,1,-0.66
53185,-0.46,0.04,-0.05,-0.19,-0.19,LACNIC,4,55,BR,5,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.66
53223,-0.46,-0.04,-0.01,0.1,-0.15,LACNIC,1,21,BR,4,,Cable/DSL/ISP,Selective,1,0,1,,,,-0.66
271136,-0.46,-0.05,-0.12,-0.19,-0.03,LACNIC,1,5,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.66
272190,-0.46,-0.1,-0.09,0,-0.01,LACNIC,2,6,BR,3,,,,,,0,,,,-0.66
263914,-0.46,-0.05,-0.09,-0.19,-0.06,LACNIC,1,7,BR,4,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.6599999999999999
265093,-0.46,-0.05,-0.09,-0.19,-0.06,LACNIC,2,4,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6599999999999999
265319,-0.46,-0.05,-0.09,-0.19,-0.06,LACNIC,2,5,BR,5,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.6599999999999999
265757,-0.24,-0.05,-0.12,-0.19,-0.25,LACNIC,1,7,CL,2,Not Disclosed,Cable/DSL/ISP,Open,1,0,1,,,,-0.6599999999999999
265830,-0.24,-0.09,-0.12,-0.19,-0.21,LACNIC,1,1,CL,2,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.6599999999999999
266765,-0.24,-0.05,-0.03,-0.19,-0.34,LACNIC,1,7,CL,3,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.6599999999999999
267081,-0.46,-0.05,-0.09,-0.19,-0.06,LACNIC,1,5,BR,3,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.6599999999999999
267758,-0.24,-0.05,-0.12,-0.19,-0.25,LACNIC,1,6,CL,2,Not Disclosed,Cable/DSL/ISP,Open,0,0,1,,,,-0.6599999999999999
267830,-0.25,-0.05,-0.07,-0.19,-0.29,LACNIC,1,4,AR,2,Regional,Not Disclosed,Open,1,1,1,,,,-0.6599999999999999
268077,-0.46,-0.05,-0.09,-0.19,-0.06,LACNIC,1,7,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6599999999999999
268174,-0.46,-0.05,-0.09,-0.19,-0.06,LACNIC,2,5,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6599999999999999
268268,-0.46,-0.05,-0.09,-0.19,-0.06,LACNIC,2,8,BR,4,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.6599999999999999
268321,-0.46,-0.05,-0.09,-0.19,-0.06,LACNIC,1,7,BR,3,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.6599999999999999
272449,-0.46,-0.05,-0.09,-0.19,-0.06,LACNIC,2,8,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6599999999999999
262826,-0.46,-0.05,-0.09,0.1,-0.06,LACNIC,1,5,BR,4,Regional,Cable/DSL/ISP,Selective,0,0,1,,,,-0.6599999999999999
264464,-0.46,-0.05,-0.09,-0.19,-0.06,LACNIC,2,6,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6599999999999999
267568,-0.46,-0.05,-0.09,-0.19,-0.06,LACNIC,2,9,BR,3,Regional,Network Services,Open,0,0,1,,,,-0.6599999999999999
267622,-0.46,-0.05,-0.09,-0.19,-0.06,LACNIC,1,7,BR,4,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6599999999999999
268645,-0.46,-0.05,0.03,-0.19,-0.18,LACNIC,1,5,BR,12,,Cable/DSL/ISP,Open,0,0,1,,,,-0.6599999999999999
52273,-0.25,-0.05,-0.12,0.1,-0.24,LACNIC,1,8,AR,2,South America,Cable/DSL/ISP,Restrictive,0,0,1,,,,-0.6599999999999999
270959,-0.46,-0.05,-0.09,-0.19,-0.06,LACNIC,1,5,BR,4,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.6599999999999999
61775,-0.46,-0.05,-0.09,-0.19,-0.06,LACNIC,2,10,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6599999999999999
263995,-0.46,-0.09,-0.03,-0.19,-0.07,LACNIC,1,3,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6500000000000001
265008,-0.46,-0.09,-0.04,-0.12,-0.06,LACNIC,1,3,BR,11,Regional,Cable/DSL/ISP,Open,2,0,1,,,,-0.6500000000000001
265194,-0.46,-0.05,-0.07,-0.19,-0.07,LACNIC,2,10,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6500000000000001
267934,-0.46,-0.05,-0.07,-0.23,-0.07,LACNIC,2,8,BR,2,Regional,Cable/DSL/ISP,No,0,0,1,,,,-0.6500000000000001
268600,-0.46,-0.09,-0.04,-0.19,-0.06,LACNIC,1,3,BR,7,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.6500000000000001
268864,-0.46,-0.1,-0.07,-0.19,-0.02,LACNIC,1,5,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6500000000000001
269398,-0.46,-0.05,-0.07,-0.19,-0.07,LACNIC,2,6,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6500000000000001
269479,-0.46,-0.09,-0.04,-0.19,-0.06,LACNIC,1,3,BR,11,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6500000000000001
271652,-0.46,-0.14,-0.04,0,-0.01,LACNIC,2,3,BR,8,,,,,,0,,,,-0.6500000000000001
263480,-0.46,-0.09,-0.03,-0.19,-0.07,LACNIC,1,1,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6500000000000001
263947,-0.46,-0.09,-0.03,-0.19,-0.07,LACNIC,1,3,BR,4,Global,Cable/DSL/ISP,Open,0,0,1,,,,-0.6500000000000001
265404,-0.46,-0.05,-0.07,-0.19,-0.07,LACNIC,1,7,BR,1,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6500000000000001
265412,-0.46,-0.05,-0.07,-0.19,-0.07,LACNIC,1,7,BR,1,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6500000000000001
271367,-0.46,-0.09,-0.03,-0.19,-0.07,LACNIC,1,3,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6500000000000001
262507,-0.46,-0.01,0.02,-0.19,-0.2,LACNIC,2,8,BR,15,South America,Cable/DSL/ISP,Open,1,1,1,,,1,-0.65
262514,-0.46,-0.01,-0.03,-0.19,-0.15,LACNIC,1,12,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
262885,-0.46,-0.09,-0.09,0,-0.01,LACNIC,1,1,BR,3,,,,,,0,,,,-0.65
262954,-0.46,-0.05,-0.01,-0.19,-0.13,LACNIC,1,7,BR,5,South America,Content,Open,1,0,1,,,,-0.65
263172,-0.25,-0.05,-0.07,-0.19,-0.28,LACNIC,1,5,AR,2,Not Disclosed,Not Disclosed,Open,1,0,1,,,,-0.65
263271,-0.46,-0.02,-0.04,-0.19,-0.13,LACNIC,2,19,BR,9,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.65
263881,-0.46,-0.09,-0.09,0,-0.01,LACNIC,1,3,BR,3,,,,,,0,,,,-0.65
264401,-0.46,-0.09,-0.09,0,-0.01,LACNIC,1,3,BR,3,,,,,,0,,,,-0.65
264463,-0.46,-0.05,-0.12,-0.19,-0.02,LACNIC,1,7,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
265136,-0.46,-0.05,0,-0.19,-0.14,LACNIC,1,7,BR,9,Regional,Not Disclosed,Open,0,0,1,,,,-0.65
265172,-0.46,-0.05,0.02,0.1,-0.16,LACNIC,1,4,BR,10,South America,Cable/DSL/ISP,Selective,1,0,1,,,,-0.65
265263,-0.46,-0.05,-0.12,-0.19,-0.02,LACNIC,1,5,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
265476,-0.46,-0.05,-0.12,0.1,-0.02,LACNIC,1,4,BR,2,Regional,Cable/DSL/ISP,Selective,0,0,1,,,,-0.65
265729,-0.25,-0.05,-0.12,-0.19,-0.23,LACNIC,1,5,AR,2,Not Disclosed,Cable/DSL/ISP,Open,1,0,1,,,,-0.65
265754,-0.25,-0.05,-0.07,-0.19,-0.28,LACNIC,1,5,AR,2,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.65
265795,-0.25,-0.05,-0.12,-0.19,-0.23,LACNIC,1,5,AR,2,Not Disclosed,Cable/DSL/ISP,Open,1,0,1,,,,-0.65
266155,-0.46,-0.09,-0.09,0,-0.01,LACNIC,1,3,BR,3,,,,,,0,,,,-0.65
266224,-0.46,-0.05,-0.12,-0.19,-0.02,LACNIC,1,5,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
266732,-0.23,-0.05,-0.09,-0.12,-0.28,LACNIC,2,6,PE,3,Not Disclosed,Not Disclosed,Open,2,1,1,,,,-0.65
267142,-0.46,-0.05,-0.12,-0.19,-0.02,LACNIC,1,7,BR,2,Regional,NSP,Open,0,0,1,,,,-0.65
267186,-0.46,-0.05,-0.12,-0.19,-0.02,LACNIC,1,5,BR,2,Regional,NSP,Open,0,0,1,,,,-0.65
267284,-0.46,-0.05,-0.09,-0.19,-0.05,LACNIC,2,7,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
268038,-0.46,-0.05,-0.12,-0.19,-0.02,LACNIC,1,5,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
268126,-0.46,-0.05,0.02,-0.19,-0.16,LACNIC,2,8,BR,12,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.65
268637,-0.46,-0.05,0.02,-0.19,-0.16,LACNIC,2,12,BR,12,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.65
268692,-0.46,-0.09,-0.09,0,-0.01,LACNIC,2,3,BR,3,,,,,,0,,,,-0.65
268741,-0.46,-0.05,-0.12,-0.19,-0.02,LACNIC,1,7,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
269814,-0.25,-0.09,-0.03,-0.19,-0.28,LACNIC,1,3,AR,4,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.65
270976,-0.46,-0.05,0,-0.19,-0.14,LACNIC,1,6,BR,9,Regional,Not Disclosed,Open,0,0,1,,,,-0.65
262502,-0.46,-0.01,-0.04,-0.19,-0.14,LACNIC,2,8,BR,11,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.65
262714,-0.46,-0.09,-0.09,0,-0.01,LACNIC,1,2,BR,3,,,,,,0,,,,-0.65
262811,-0.46,-0.05,0.04,-0.09,-0.18,LACNIC,2,8,BR,16,Regional,Cable/DSL/ISP,Open,4,0,1,,,,-0.65
11844,-0.46,0.01,-0.04,-0.09,-0.16,LACNIC,1,82,BR,14,South America,Cable/DSL/ISP,Open,3,0,1,,,,-0.65
263917,-0.46,0,0,-0.19,-0.19,LACNIC,4,20,BR,16,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.65
263945,-0.46,0,-0.07,0.22,-0.12,LACNIC,3,39,BR,6,South America,Cable/DSL/ISP,Selective,1,11,1,,,,-0.65
263953,-0.46,-0.18,0,0,-0.01,LACNIC,1,1,BR,6,,,,,,0,,,,-0.65
264075,-0.46,-0.09,-0.12,-0.19,0.02,LACNIC,1,3,BR,2,Regional,NSP,Open,1,0,1,,,,-0.65
19582,-0.23,0,-0.09,-0.19,-0.33,LACNIC,3,18,EC,4,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.65
264723,-0.25,-0.04,-0.09,-0.19,-0.27,LACNIC,2,15,AR,3,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.65
264856,-0.25,0,-0.12,-0.19,-0.28,LACNIC,1,18,AR,2,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.65
22876,-0.46,-0.09,-0.09,0,-0.01,LACNIC,1,2,BR,3,,,,,,0,,,,-0.65
265217,-0.46,-0.05,-0.09,-0.19,-0.05,LACNIC,2,8,BR,3,Regional,NSP,Open,0,0,1,,,,-0.65
28080,-0.25,-0.05,-0.07,-0.19,-0.28,LACNIC,1,9,AR,1,Not Disclosed,Not Disclosed,Open,1,0,1,,,,-0.65
28324,-0.46,-0.09,-0.09,0,-0.01,LACNIC,1,3,BR,3,,,,,,0,,,,-0.65
28498,-0.16,-0.18,-0.03,-0.19,-0.28,LACNIC,1,2,MX,3,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.65
28499,-0.16,-0.18,-0.03,-0.19,-0.28,LACNIC,1,1,MX,3,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.65
28628,-0.46,-0.09,-0.09,0,-0.01,LACNIC,1,3,BR,3,,,,,,0,,,,-0.65
266322,-0.46,0.02,0,-0.19,-0.21,LACNIC,5,39,BR,18,Not Disclosed,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
266521,-0.46,-0.09,-0.09,0,-0.01,LACNIC,1,1,BR,3,,,,,,0,,,,-0.65
266915,-0.46,-0.05,-0.12,-0.19,-0.02,LACNIC,1,5,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
267554,-0.46,-0.05,-0.09,-0.19,-0.05,LACNIC,1,5,BR,4,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.65
267555,-0.46,-0.09,-0.09,0,-0.01,LACNIC,1,1,BR,3,,,,,,0,,,,-0.65
267614,-0.46,0,-0.04,-0.19,-0.15,LACNIC,3,15,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
267802,-0.25,-0.18,-0.12,-0.19,-0.1,LACNIC,1,1,AR,2,Not Disclosed,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
268216,-0.46,-0.05,-0.09,-0.19,-0.05,LACNIC,2,9,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
268372,-0.46,-0.05,0,0.19,-0.14,LACNIC,1,7,BR,7,Not Disclosed,Cable/DSL/ISP,Selective,1,2,1,,,,-0.65
268553,-0.46,-0.05,0.02,-0.19,-0.16,LACNIC,1,5,BR,8,South America,Educational/Research,Open,0,0,1,,,,-0.65
268554,-0.46,-0.09,-0.09,0,-0.01,LACNIC,1,3,BR,4,,,,,,0,,,,-0.65
269068,-0.46,-0.05,0,-0.19,-0.14,LACNIC,1,4,BR,8,Not Disclosed,NSP,Open,1,0,1,,,,-0.65
269424,-0.46,-0.05,-0.09,-0.19,-0.05,LACNIC,1,7,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
269435,-0.46,-0.05,-0.04,-0.19,-0.1,LACNIC,1,7,BR,11,Not Disclosed,Cable/DSL/ISP,Open,1,0,1,,,,-0.65
270690,-0.46,-0.05,-0.12,-0.19,-0.02,LACNIC,1,6,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
270835,-0.46,-0.05,-0.12,-0.19,-0.02,LACNIC,1,5,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
52404,-0.25,-0.18,-0.09,-0.19,-0.13,LACNIC,1,2,AR,3,Not Disclosed,Non-Profit,Open,1,1,1,,,,-0.65
52625,-0.46,-0.05,-0.12,-0.19,-0.02,LACNIC,1,8,BR,2,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.65
52650,-0.46,-0.05,0.03,-0.19,-0.17,LACNIC,1,9,BR,13,South America,NSP,Open,1,0,1,,,,-0.65
52687,-0.46,-0.05,-0.12,-0.19,-0.02,LACNIC,1,5,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
52781,-0.46,-0.04,0.02,-0.19,-0.17,LACNIC,1,16,BR,9,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.65
52994,-0.46,-0.09,-0.09,0,-0.01,LACNIC,1,2,BR,3,,,,,,0,,,,-0.65
271049,-0.46,-0.05,-0.03,0.1,-0.11,LACNIC,2,5,BR,4,South America,NSP,Selective,0,0,1,,,,-0.65
53027,-0.46,-0.09,-0.09,0,-0.01,LACNIC,1,2,BR,3,,,,,,0,,,,-0.65
53045,-0.46,-0.05,-0.09,-0.19,-0.05,LACNIC,1,13,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.65
53197,-0.46,-0.05,-0.12,0.1,-0.02,LACNIC,1,12,BR,2,Global,Cable/DSL/ISP,Restrictive,1,0,1,,,,-0.65
53211,-0.46,-0.04,0.04,-0.1,-0.19,LACNIC,2,19,BR,12,South America,Enterprise,Open,1,3,1,,,,-0.65
271404,-0.46,-0.18,0,0,-0.01,LACNIC,1,1,BR,9,,,,,,0,,,,-0.65
271779,-0.25,-0.05,-0.07,-0.19,-0.28,LACNIC,1,5,AR,2,Not Disclosed,Not Disclosed,Open,1,1,1,,,,-0.65
272195,-0.46,-0.18,0,0,-0.01,LACNIC,1,1,BR,6,,,,,,0,,,,-0.65
61684,-0.46,-0.04,-0.04,-0.19,-0.11,LACNIC,1,14,BR,10,Not Disclosed,Cable/DSL/ISP,Open,1,0,1,,,,-0.65
263739,-0.25,-0.05,-0.03,-0.19,-0.32,LACNIC,1,4,AR,3,South America,Cable/DSL/ISP,Open,0,0,1,,,,-0.6499999999999999
263782,-0.25,-0.09,-0.12,-0.19,-0.19,LACNIC,1,2,AR,2,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.6499999999999999
52447,-0.25,-0.09,-0.12,-0.19,-0.19,LACNIC,1,2,AR,2,South America,Cable/DSL/ISP,Open,0,1,1,,,,-0.6499999999999999
52510,-0.24,-0.09,-0.12,0.1,-0.2,LACNIC,1,3,CL,2,South America,Cable/DSL/ISP,Selective,1,0,1,,,,-0.6499999999999999
52685,-0.46,-0.04,-0.09,-0.19,-0.06,LACNIC,1,14,BR,3,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.6499999999999999
61508,-0.25,-0.09,-0.12,0.1,-0.19,LACNIC,1,3,AR,2,South America,Cable/DSL/ISP,Selective,0,0,1,,,,-0.6499999999999999
64100,-0.25,-0.09,-0.12,-0.19,-0.19,LACNIC,1,3,AR,2,South America,Cable/DSL/ISP,Open,0,0,1,,,,-0.6499999999999999
264033,-0.46,-0.05,-0.07,-0.19,-0.06,LACNIC,1,5,BR,1,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6400000000000001
264051,-0.46,-0.05,-0.07,-0.19,-0.06,LACNIC,1,9,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6400000000000001
